2023-06-25 14:18: Experiment log path in: ../runs/PEMS08/06-25-14h18m_PEMS08_gode_rnn__embed{10}hid{128}hidhid{128}lyrs{3}lr{0.001}wd{0.001}
2023-06-25 17:40: **********Train Epoch 107: averaged Loss: 14.635868
2023-06-25 17:40: **********Val Epoch 107: average Loss: 16.317192
2023-06-25 17:40: Train Epoch 108: 0/167 Loss: 14.643720
2023-06-25 17:40: Train Epoch 108: 20/167 Loss: 16.179440
2023-06-25 17:40: Train Epoch 108: 40/167 Loss: 15.534497
2023-06-25 17:41: Train Epoch 108: 60/167 Loss: 15.920911
2023-06-25 17:41: Train Epoch 108: 80/167 Loss: 14.826291
2023-06-25 17:41: Train Epoch 108: 100/167 Loss: 14.308052
2023-06-25 17:41: Train Epoch 108: 120/167 Loss: 15.760992
2023-06-25 17:41: Train Epoch 108: 140/167 Loss: 13.538230
2023-06-25 17:42: Train Epoch 108: 160/167 Loss: 14.152788
2023-06-25 17:42: **********Train Epoch 108: averaged Loss: 14.835900
2023-06-25 17:42: **********Val Epoch 108: average Loss: 16.280600
2023-06-25 17:42: Train Epoch 109: 0/167 Loss: 14.702597
2023-06-25 17:42: Train Epoch 109: 20/167 Loss: 13.693950
2023-06-25 17:42: Train Epoch 109: 40/167 Loss: 14.812068
2023-06-25 17:43: Train Epoch 109: 60/167 Loss: 15.093517
2023-06-25 17:43: Train Epoch 109: 80/167 Loss: 14.501878
2023-06-25 17:43: Train Epoch 109: 100/167 Loss: 15.174448
2023-06-25 17:43: Train Epoch 109: 120/167 Loss: 14.043121
2023-06-25 17:43: Train Epoch 109: 140/167 Loss: 14.220383
2023-06-25 17:44: Train Epoch 109: 160/167 Loss: 14.367466
2023-06-25 17:44: **********Train Epoch 109: averaged Loss: 14.635851
2023-06-25 17:44: **********Val Epoch 109: average Loss: 15.985148
2023-06-25 17:44: Train Epoch 110: 0/167 Loss: 15.473607
2023-06-25 17:44: Train Epoch 110: 20/167 Loss: 15.240735
2023-06-25 17:44: Train Epoch 110: 40/167 Loss: 15.124982
2023-06-25 17:44: Train Epoch 110: 60/167 Loss: 14.654200
2023-06-25 17:45: Train Epoch 110: 80/167 Loss: 15.526153
2023-06-25 17:45: Train Epoch 110: 100/167 Loss: 14.320968
2023-06-25 17:45: Train Epoch 110: 120/167 Loss: 14.967922
2023-06-25 17:45: Train Epoch 110: 140/167 Loss: 15.439450
2023-06-25 17:45: Train Epoch 110: 160/167 Loss: 15.102680
2023-06-25 17:45: **********Train Epoch 110: averaged Loss: 14.701312
2023-06-25 17:46: **********Val Epoch 110: average Loss: 16.110085
2023-06-25 17:46: Train Epoch 111: 0/167 Loss: 14.515419
2023-06-25 17:46: Train Epoch 111: 20/167 Loss: 15.051887
2023-06-25 17:46: Train Epoch 111: 40/167 Loss: 14.762789
2023-06-25 17:46: Train Epoch 111: 60/167 Loss: 15.659943
2023-06-25 17:46: Train Epoch 111: 80/167 Loss: 14.842098
2023-06-25 17:47: Train Epoch 111: 100/167 Loss: 14.831223
2023-06-25 17:47: Train Epoch 111: 120/167 Loss: 14.977149
2023-06-25 17:47: Train Epoch 111: 140/167 Loss: 15.892472
2023-06-25 17:47: Train Epoch 111: 160/167 Loss: 15.497943
2023-06-25 17:47: **********Train Epoch 111: averaged Loss: 14.714541
2023-06-25 17:47: **********Val Epoch 111: average Loss: 16.021182
2023-06-25 17:47: Train Epoch 112: 0/167 Loss: 14.667170
2023-06-25 17:48: Train Epoch 112: 20/167 Loss: 15.033278
2023-06-25 17:48: Train Epoch 112: 40/167 Loss: 14.005709
2023-06-25 17:48: Train Epoch 112: 60/167 Loss: 14.567325
2023-06-25 17:48: Train Epoch 112: 80/167 Loss: 14.425822
2023-06-25 17:48: Train Epoch 112: 100/167 Loss: 14.810211
2023-06-25 17:49: Train Epoch 112: 120/167 Loss: 14.750587
2023-06-25 17:49: Train Epoch 112: 140/167 Loss: 15.834344
2023-06-25 17:49: Train Epoch 112: 160/167 Loss: 14.210877
2023-06-25 17:49: **********Train Epoch 112: averaged Loss: 14.604312
2023-06-25 17:49: **********Val Epoch 112: average Loss: 16.028118
2023-06-25 17:49: Train Epoch 113: 0/167 Loss: 14.244404
2023-06-25 17:50: Train Epoch 113: 20/167 Loss: 14.239262
2023-06-25 17:50: Train Epoch 113: 40/167 Loss: 14.360261
2023-06-25 17:50: Train Epoch 113: 60/167 Loss: 15.086807
2023-06-25 17:50: Train Epoch 113: 80/167 Loss: 14.325274
2023-06-25 17:50: Train Epoch 113: 100/167 Loss: 15.231976
2023-06-25 17:51: Train Epoch 113: 120/167 Loss: 14.230870
2023-06-25 17:51: Train Epoch 113: 140/167 Loss: 14.349805
2023-06-25 17:51: Train Epoch 113: 160/167 Loss: 15.400235
2023-06-25 17:51: **********Train Epoch 113: averaged Loss: 14.605572
2023-06-25 17:51: **********Val Epoch 113: average Loss: 15.805685
2023-06-25 17:51: *********************************Current best model saved!
2023-06-25 17:51: Train Epoch 114: 0/167 Loss: 14.998707
2023-06-25 17:51: Train Epoch 114: 20/167 Loss: 13.874081
2023-06-25 17:52: Train Epoch 114: 40/167 Loss: 15.659410
2023-06-25 17:52: Train Epoch 114: 60/167 Loss: 14.416700
2023-06-25 17:52: Train Epoch 114: 80/167 Loss: 14.302086
2023-06-25 17:52: Train Epoch 114: 100/167 Loss: 13.882270
2023-06-25 17:52: Train Epoch 114: 120/167 Loss: 14.339704
2023-06-25 17:53: Train Epoch 114: 140/167 Loss: 14.639968
2023-06-25 17:53: Train Epoch 114: 160/167 Loss: 14.225910
2023-06-25 17:53: **********Train Epoch 114: averaged Loss: 14.583546
2023-06-25 17:53: **********Val Epoch 114: average Loss: 15.982319
2023-06-25 17:53: Train Epoch 115: 0/167 Loss: 14.123693
2023-06-25 17:53: Train Epoch 115: 20/167 Loss: 14.307239
2023-06-25 17:53: Train Epoch 115: 40/167 Loss: 14.622068
2023-06-25 17:54: Train Epoch 115: 60/167 Loss: 14.871311
2023-06-25 17:54: Train Epoch 115: 80/167 Loss: 15.470087
2023-06-25 17:54: Train Epoch 115: 100/167 Loss: 13.646722
2023-06-25 17:54: Train Epoch 115: 120/167 Loss: 14.913568
2023-06-25 17:54: Train Epoch 115: 140/167 Loss: 15.267048
2023-06-25 17:55: Train Epoch 115: 160/167 Loss: 15.183109
2023-06-25 17:55: **********Train Epoch 115: averaged Loss: 14.643578
2023-06-25 17:55: **********Val Epoch 115: average Loss: 16.088981
2023-06-25 17:55: Train Epoch 116: 0/167 Loss: 15.018222
2023-06-25 17:55: Train Epoch 116: 20/167 Loss: 14.859331
2023-06-25 17:55: Train Epoch 116: 40/167 Loss: 14.335604
2023-06-25 17:56: Train Epoch 116: 60/167 Loss: 14.597623
2023-06-25 17:56: Train Epoch 116: 80/167 Loss: 15.603126
2023-06-25 17:56: Train Epoch 116: 100/167 Loss: 13.780551
2023-06-25 17:56: Train Epoch 116: 120/167 Loss: 14.951809
2023-06-25 17:56: Train Epoch 116: 140/167 Loss: 14.317369
2023-06-25 17:57: Train Epoch 116: 160/167 Loss: 15.192850
2023-06-25 17:57: **********Train Epoch 116: averaged Loss: 14.596719
2023-06-25 17:57: **********Val Epoch 116: average Loss: 16.137156
2023-06-25 17:57: Train Epoch 117: 0/167 Loss: 13.671282
2023-06-25 17:57: Train Epoch 117: 20/167 Loss: 14.292192
2023-06-25 17:57: Train Epoch 117: 40/167 Loss: 13.401136
2023-06-25 17:57: Train Epoch 117: 60/167 Loss: 14.048109
2023-06-25 17:58: Train Epoch 117: 80/167 Loss: 14.279989
2023-06-25 17:58: Train Epoch 117: 100/167 Loss: 15.562530
2023-06-25 17:58: Train Epoch 117: 120/167 Loss: 14.084022
2023-06-25 17:58: Train Epoch 117: 140/167 Loss: 14.455767
2023-06-25 17:58: Train Epoch 117: 160/167 Loss: 14.298356
2023-06-25 17:58: **********Train Epoch 117: averaged Loss: 14.579439
2023-06-25 17:59: **********Val Epoch 117: average Loss: 16.031359
2023-06-25 17:59: Train Epoch 118: 0/167 Loss: 15.183397
2023-06-25 17:59: Train Epoch 118: 20/167 Loss: 15.125187
2023-06-25 17:59: Train Epoch 118: 40/167 Loss: 14.919374
2023-06-25 17:59: Train Epoch 118: 60/167 Loss: 14.782748
2023-06-25 17:59: Train Epoch 118: 80/167 Loss: 14.612552
2023-06-25 18:00: Train Epoch 118: 100/167 Loss: 14.454275
2023-06-25 18:00: Train Epoch 118: 120/167 Loss: 15.138987
2023-06-25 18:00: Train Epoch 118: 140/167 Loss: 13.827900
2023-06-25 18:00: Train Epoch 118: 160/167 Loss: 14.696653
2023-06-25 18:00: **********Train Epoch 118: averaged Loss: 14.519296
2023-06-25 18:00: **********Val Epoch 118: average Loss: 15.994608
2023-06-25 18:00: Train Epoch 119: 0/167 Loss: 14.511489
2023-06-25 18:01: Train Epoch 119: 20/167 Loss: 15.172220
2023-06-25 18:01: Train Epoch 119: 40/167 Loss: 14.382113
2023-06-25 18:01: Train Epoch 119: 60/167 Loss: 14.425961
2023-06-25 18:01: Train Epoch 119: 80/167 Loss: 14.629654
2023-06-25 18:02: Train Epoch 119: 100/167 Loss: 14.546649
2023-06-25 18:02: Train Epoch 119: 120/167 Loss: 14.850652
2023-06-25 18:02: Train Epoch 119: 140/167 Loss: 14.305614
2023-06-25 18:02: Train Epoch 119: 160/167 Loss: 14.390402
2023-06-25 18:02: **********Train Epoch 119: averaged Loss: 14.592079
2023-06-25 18:02: **********Val Epoch 119: average Loss: 16.084429
2023-06-25 18:02: Train Epoch 120: 0/167 Loss: 15.089761
2023-06-25 18:03: Train Epoch 120: 20/167 Loss: 14.863990
2023-06-25 18:03: Train Epoch 120: 40/167 Loss: 13.975192
2023-06-25 18:03: Train Epoch 120: 60/167 Loss: 14.385283
2023-06-25 18:03: Train Epoch 120: 80/167 Loss: 14.351490
2023-06-25 18:03: Train Epoch 120: 100/167 Loss: 13.691591
2023-06-25 18:04: Train Epoch 120: 120/167 Loss: 15.645757
2023-06-25 18:04: Train Epoch 120: 140/167 Loss: 14.551661
2023-06-25 18:04: Train Epoch 120: 160/167 Loss: 14.155387
2023-06-25 18:04: **********Train Epoch 120: averaged Loss: 14.549358
2023-06-25 18:04: **********Val Epoch 120: average Loss: 15.921278
2023-06-25 18:04: Train Epoch 121: 0/167 Loss: 14.993492
2023-06-25 18:04: Train Epoch 121: 20/167 Loss: 15.618661
2023-06-25 18:05: Train Epoch 121: 40/167 Loss: 15.571297
2023-06-25 18:05: Train Epoch 121: 60/167 Loss: 14.162811
2023-06-25 18:05: Train Epoch 121: 80/167 Loss: 13.980377
2023-06-25 18:05: Train Epoch 121: 100/167 Loss: 14.065900
2023-06-25 18:05: Train Epoch 121: 120/167 Loss: 14.054985
2023-06-25 18:06: Train Epoch 121: 140/167 Loss: 14.199511
2023-06-25 18:06: Train Epoch 121: 160/167 Loss: 13.620208
2023-06-25 18:06: **********Train Epoch 121: averaged Loss: 14.564816
2023-06-25 18:06: **********Val Epoch 121: average Loss: 15.919105
2023-06-25 18:06: Train Epoch 122: 0/167 Loss: 14.736516
2023-06-25 18:06: Train Epoch 122: 20/167 Loss: 14.531466
2023-06-25 18:06: Train Epoch 122: 40/167 Loss: 13.974358
2023-06-25 18:07: Train Epoch 122: 60/167 Loss: 14.592601
2023-06-25 18:07: Train Epoch 122: 80/167 Loss: 14.211180
2023-06-25 18:07: Train Epoch 122: 100/167 Loss: 14.591353
2023-06-25 18:07: Train Epoch 122: 120/167 Loss: 14.024877
2023-06-25 18:07: Train Epoch 122: 140/167 Loss: 14.495407
2023-06-25 18:08: Train Epoch 122: 160/167 Loss: 14.859287
2023-06-25 18:08: **********Train Epoch 122: averaged Loss: 14.463270
2023-06-25 18:08: **********Val Epoch 122: average Loss: 16.277564
2023-06-25 18:08: Train Epoch 123: 0/167 Loss: 14.704947
2023-06-25 18:08: Train Epoch 123: 20/167 Loss: 14.442492
2023-06-25 18:08: Train Epoch 123: 40/167 Loss: 14.764054
2023-06-25 18:09: Train Epoch 123: 60/167 Loss: 15.191005
2023-06-25 18:09: Train Epoch 123: 80/167 Loss: 14.417774
2023-06-25 18:09: Train Epoch 123: 100/167 Loss: 14.020514
2023-06-25 18:09: Train Epoch 123: 120/167 Loss: 15.093618
2023-06-25 18:09: Train Epoch 123: 140/167 Loss: 14.789502
2023-06-25 18:10: Train Epoch 123: 160/167 Loss: 14.799927
2023-06-25 18:10: **********Train Epoch 123: averaged Loss: 14.567559
2023-06-25 18:10: **********Val Epoch 123: average Loss: 16.390414
2023-06-25 18:10: Train Epoch 124: 0/167 Loss: 15.783663
2023-06-25 18:10: Train Epoch 124: 20/167 Loss: 14.488963
2023-06-25 18:10: Train Epoch 124: 40/167 Loss: 14.228491
2023-06-25 18:10: Train Epoch 124: 60/167 Loss: 14.341499
2023-06-25 18:11: Train Epoch 124: 80/167 Loss: 14.142669
2023-06-25 18:11: Train Epoch 124: 100/167 Loss: 14.498059
2023-06-25 18:11: Train Epoch 124: 120/167 Loss: 13.898093
2023-06-25 18:11: Train Epoch 124: 140/167 Loss: 15.043808
2023-06-25 18:11: Train Epoch 124: 160/167 Loss: 14.711083
2023-06-25 18:11: **********Train Epoch 124: averaged Loss: 14.505571
2023-06-25 18:12: **********Val Epoch 124: average Loss: 16.054495
2023-06-25 18:12: Train Epoch 125: 0/167 Loss: 15.109826
2023-06-25 18:12: Train Epoch 125: 20/167 Loss: 15.577561
2023-06-25 18:12: Train Epoch 125: 40/167 Loss: 14.543571
2023-06-25 18:12: Train Epoch 125: 60/167 Loss: 14.562997
2023-06-25 18:12: Train Epoch 125: 80/167 Loss: 14.156142
2023-06-25 18:13: Train Epoch 125: 100/167 Loss: 13.234180
2023-06-25 18:13: Train Epoch 125: 120/167 Loss: 13.908472
2023-06-25 18:13: Train Epoch 125: 140/167 Loss: 14.038035
2023-06-25 18:13: Train Epoch 125: 160/167 Loss: 15.009547
2023-06-25 18:13: **********Train Epoch 125: averaged Loss: 14.543190
2023-06-25 18:13: **********Val Epoch 125: average Loss: 16.415195
2023-06-25 18:13: Train Epoch 126: 0/167 Loss: 14.486725
2023-06-25 18:14: Train Epoch 126: 20/167 Loss: 15.938749
2023-06-25 18:14: Train Epoch 126: 40/167 Loss: 14.504052
2023-06-25 18:14: Train Epoch 126: 60/167 Loss: 14.782819
2023-06-25 18:14: Train Epoch 126: 80/167 Loss: 15.029870
2023-06-25 18:14: Train Epoch 126: 100/167 Loss: 14.979148
2023-06-25 18:15: Train Epoch 126: 120/167 Loss: 15.252652
2023-06-25 18:15: Train Epoch 126: 140/167 Loss: 13.822491
2023-06-25 18:15: Train Epoch 126: 160/167 Loss: 14.787930
2023-06-25 18:15: **********Train Epoch 126: averaged Loss: 14.764572
2023-06-25 18:15: **********Val Epoch 126: average Loss: 15.859878
2023-06-25 18:15: Train Epoch 127: 0/167 Loss: 14.459481
2023-06-25 18:16: Train Epoch 127: 20/167 Loss: 14.648105
2023-06-25 18:16: Train Epoch 127: 40/167 Loss: 14.761806
2023-06-25 18:16: Train Epoch 127: 60/167 Loss: 14.521396
2023-06-25 18:16: Train Epoch 127: 80/167 Loss: 15.388065
2023-06-25 18:16: Train Epoch 127: 100/167 Loss: 14.649543
2023-06-25 18:17: Train Epoch 127: 120/167 Loss: 13.720007
2023-06-25 18:17: Train Epoch 127: 140/167 Loss: 14.421920
2023-06-25 18:17: Train Epoch 127: 160/167 Loss: 15.186069
2023-06-25 18:17: **********Train Epoch 127: averaged Loss: 14.393885
2023-06-25 18:17: **********Val Epoch 127: average Loss: 15.863668
2023-06-25 18:17: Train Epoch 128: 0/167 Loss: 13.777691
2023-06-25 18:17: Train Epoch 128: 20/167 Loss: 14.160366
2023-06-25 18:18: Train Epoch 128: 40/167 Loss: 14.992248
2023-06-25 18:18: Train Epoch 128: 60/167 Loss: 14.658434
2023-06-25 18:18: Train Epoch 128: 80/167 Loss: 13.468027
2023-06-25 18:18: Train Epoch 128: 100/167 Loss: 14.637746
2023-06-25 18:18: Train Epoch 128: 120/167 Loss: 15.518711
2023-06-25 18:19: Train Epoch 128: 140/167 Loss: 15.124421
2023-06-25 18:19: Train Epoch 128: 160/167 Loss: 14.362388
2023-06-25 18:19: **********Train Epoch 128: averaged Loss: 14.458901
2023-06-25 18:19: **********Val Epoch 128: average Loss: 15.694209
2023-06-25 18:19: *********************************Current best model saved!
2023-06-25 18:19: Train Epoch 129: 0/167 Loss: 14.625875
2023-06-25 18:19: Train Epoch 129: 20/167 Loss: 14.569749
2023-06-25 18:19: Train Epoch 129: 40/167 Loss: 14.378651
2023-06-25 18:20: Train Epoch 129: 60/167 Loss: 14.520262
2023-06-25 18:20: Train Epoch 129: 80/167 Loss: 15.320519
2023-06-25 18:20: Train Epoch 129: 100/167 Loss: 15.202005
2023-06-25 18:20: Train Epoch 129: 120/167 Loss: 13.706795
2023-06-25 18:20: Train Epoch 129: 140/167 Loss: 14.690435
2023-06-25 18:21: Train Epoch 129: 160/167 Loss: 15.039977
2023-06-25 18:21: **********Train Epoch 129: averaged Loss: 14.455802
2023-06-25 18:21: **********Val Epoch 129: average Loss: 16.292654
2023-06-25 18:21: Train Epoch 130: 0/167 Loss: 15.420342
2023-06-25 18:21: Train Epoch 130: 20/167 Loss: 14.619365
2023-06-25 18:21: Train Epoch 130: 40/167 Loss: 14.243554
2023-06-25 18:21: Train Epoch 130: 60/167 Loss: 14.152550
2023-06-25 18:22: Train Epoch 130: 80/167 Loss: 15.023611
2023-06-25 18:22: Train Epoch 130: 100/167 Loss: 14.666984
2023-06-25 18:22: Train Epoch 130: 120/167 Loss: 14.282935
2023-06-25 18:22: Train Epoch 130: 140/167 Loss: 14.053793
2023-06-25 18:22: Train Epoch 130: 160/167 Loss: 14.739638
2023-06-25 18:23: **********Train Epoch 130: averaged Loss: 14.466561
2023-06-25 18:23: **********Val Epoch 130: average Loss: 15.942801
2023-06-25 18:23: Train Epoch 131: 0/167 Loss: 14.013058
2023-06-25 18:23: Train Epoch 131: 20/167 Loss: 14.023026
2023-06-25 18:23: Train Epoch 131: 40/167 Loss: 14.307697
2023-06-25 18:23: Train Epoch 131: 60/167 Loss: 14.884093
2023-06-25 18:24: Train Epoch 131: 80/167 Loss: 14.221481
2023-06-25 18:24: Train Epoch 131: 100/167 Loss: 14.821453
2023-06-25 18:24: Train Epoch 131: 120/167 Loss: 14.640758
2023-06-25 18:24: Train Epoch 131: 140/167 Loss: 14.658168
2023-06-25 18:24: Train Epoch 131: 160/167 Loss: 14.508916
2023-06-25 18:24: **********Train Epoch 131: averaged Loss: 14.411253
2023-06-25 18:25: **********Val Epoch 131: average Loss: 15.957803
2023-06-25 18:25: Train Epoch 132: 0/167 Loss: 14.287429
2023-06-25 18:25: Train Epoch 132: 20/167 Loss: 14.446139
2023-06-25 18:25: Train Epoch 132: 40/167 Loss: 14.188739
2023-06-25 18:25: Train Epoch 132: 60/167 Loss: 14.568632
2023-06-25 18:25: Train Epoch 132: 80/167 Loss: 13.945944
2023-06-25 18:26: Train Epoch 132: 100/167 Loss: 14.946196
2023-06-25 18:26: Train Epoch 132: 120/167 Loss: 15.096219
2023-06-25 18:26: Train Epoch 132: 140/167 Loss: 14.457712
2023-06-25 18:26: Train Epoch 132: 160/167 Loss: 14.093050
2023-06-25 18:26: **********Train Epoch 132: averaged Loss: 14.446922
2023-06-25 18:26: **********Val Epoch 132: average Loss: 15.869718
2023-06-25 18:26: Train Epoch 133: 0/167 Loss: 14.589316
2023-06-25 18:27: Train Epoch 133: 20/167 Loss: 14.185886
2023-06-25 18:27: Train Epoch 133: 40/167 Loss: 14.617390
2023-06-25 18:27: Train Epoch 133: 60/167 Loss: 14.702073
2023-06-25 18:27: Train Epoch 133: 80/167 Loss: 14.322666
2023-06-25 18:27: Train Epoch 133: 100/167 Loss: 14.238877
2023-06-25 18:28: Train Epoch 133: 120/167 Loss: 14.658083
2023-06-25 18:28: Train Epoch 133: 140/167 Loss: 14.641008
2023-06-25 18:28: Train Epoch 133: 160/167 Loss: 14.421915
2023-06-25 18:28: **********Train Epoch 133: averaged Loss: 14.547725
2023-06-25 18:28: **********Val Epoch 133: average Loss: 16.188910
2023-06-25 18:28: Train Epoch 134: 0/167 Loss: 14.791930
2023-06-25 18:28: Train Epoch 134: 20/167 Loss: 15.858965
2023-06-25 18:29: Train Epoch 134: 40/167 Loss: 14.339942
2023-06-25 18:29: Train Epoch 134: 60/167 Loss: 14.717788
2023-06-25 18:29: Train Epoch 134: 80/167 Loss: 15.162637
2023-06-25 18:29: Train Epoch 134: 100/167 Loss: 15.232398
2023-06-25 18:29: Train Epoch 134: 120/167 Loss: 14.252381
2023-06-25 18:30: Train Epoch 134: 140/167 Loss: 14.306380
2023-06-25 18:30: Train Epoch 134: 160/167 Loss: 13.801206
2023-06-25 18:30: **********Train Epoch 134: averaged Loss: 14.641711
2023-06-25 18:30: **********Val Epoch 134: average Loss: 15.787817
2023-06-25 18:30: Train Epoch 135: 0/167 Loss: 14.889600
2023-06-25 18:30: Train Epoch 135: 20/167 Loss: 14.546946
2023-06-25 18:31: Train Epoch 135: 40/167 Loss: 13.281846
2023-06-25 18:31: Train Epoch 135: 60/167 Loss: 13.564140
2023-06-25 18:31: Train Epoch 135: 80/167 Loss: 15.269891
2023-06-25 18:31: Train Epoch 135: 100/167 Loss: 14.606551
2023-06-25 18:31: Train Epoch 135: 120/167 Loss: 15.249172
2023-06-25 18:32: Train Epoch 135: 140/167 Loss: 14.582886
2023-06-25 18:32: Train Epoch 135: 160/167 Loss: 14.965894
2023-06-25 18:32: **********Train Epoch 135: averaged Loss: 14.362498
2023-06-25 18:32: **********Val Epoch 135: average Loss: 15.873547
2023-06-25 18:32: Train Epoch 136: 0/167 Loss: 13.841876
2023-06-25 18:32: Train Epoch 136: 20/167 Loss: 14.035597
2023-06-25 18:32: Train Epoch 136: 40/167 Loss: 14.124364
2023-06-25 18:33: Train Epoch 136: 60/167 Loss: 13.729734
2023-06-25 18:33: Train Epoch 136: 80/167 Loss: 13.815070
2023-06-25 18:33: Train Epoch 136: 100/167 Loss: 13.988597
2023-06-25 18:33: Train Epoch 136: 120/167 Loss: 13.390912
2023-06-25 18:33: Train Epoch 136: 140/167 Loss: 14.757172
2023-06-25 18:34: Train Epoch 136: 160/167 Loss: 13.743625
2023-06-25 18:34: **********Train Epoch 136: averaged Loss: 14.298509
2023-06-25 18:34: **********Val Epoch 136: average Loss: 15.929263
2023-06-25 18:34: Train Epoch 137: 0/167 Loss: 13.619492
2023-06-25 18:34: Train Epoch 137: 20/167 Loss: 14.370074
2023-06-25 18:34: Train Epoch 137: 40/167 Loss: 14.414454
2023-06-25 18:34: Train Epoch 137: 60/167 Loss: 14.507178
2023-06-25 18:35: Train Epoch 137: 80/167 Loss: 15.072737
2023-06-25 18:35: Train Epoch 137: 100/167 Loss: 14.987281
2023-06-25 18:35: Train Epoch 137: 120/167 Loss: 15.072567
2023-06-25 18:35: Train Epoch 137: 140/167 Loss: 14.534146
2023-06-25 18:35: Train Epoch 137: 160/167 Loss: 14.120559
2023-06-25 18:36: **********Train Epoch 137: averaged Loss: 14.393412
2023-06-25 18:36: **********Val Epoch 137: average Loss: 15.859813
2023-06-25 18:36: Train Epoch 138: 0/167 Loss: 14.680945
2023-06-25 18:36: Train Epoch 138: 20/167 Loss: 13.616469
2023-06-25 18:36: Train Epoch 138: 40/167 Loss: 13.738672
2023-06-25 18:36: Train Epoch 138: 60/167 Loss: 13.103742
2023-06-25 18:36: Train Epoch 138: 80/167 Loss: 14.480173
2023-06-25 18:37: Train Epoch 138: 100/167 Loss: 15.414305
2023-06-25 18:37: Train Epoch 138: 120/167 Loss: 14.380988
2023-06-25 18:37: Train Epoch 138: 140/167 Loss: 14.075882
2023-06-25 18:37: Train Epoch 138: 160/167 Loss: 15.109885
2023-06-25 18:37: **********Train Epoch 138: averaged Loss: 14.383513
2023-06-25 18:38: **********Val Epoch 138: average Loss: 16.465801
2023-06-25 18:38: Train Epoch 139: 0/167 Loss: 14.529755
2023-06-25 18:38: Train Epoch 139: 20/167 Loss: 13.334832
2023-06-25 18:38: Train Epoch 139: 40/167 Loss: 13.246187
2023-06-25 18:38: Train Epoch 139: 60/167 Loss: 14.106880
2023-06-25 18:38: Train Epoch 139: 80/167 Loss: 13.725583
2023-06-25 18:39: Train Epoch 139: 100/167 Loss: 14.941206
2023-06-25 18:39: Train Epoch 139: 120/167 Loss: 14.615374
2023-06-25 18:39: Train Epoch 139: 140/167 Loss: 14.097132
2023-06-25 18:39: Train Epoch 139: 160/167 Loss: 14.497857
2023-06-25 18:39: **********Train Epoch 139: averaged Loss: 14.443124
2023-06-25 18:39: **********Val Epoch 139: average Loss: 16.118672
2023-06-25 18:39: Train Epoch 140: 0/167 Loss: 13.895304
2023-06-25 18:40: Train Epoch 140: 20/167 Loss: 14.158152
2023-06-25 18:40: Train Epoch 140: 40/167 Loss: 14.113169
2023-06-25 18:40: Train Epoch 140: 60/167 Loss: 14.374799
2023-06-25 18:40: Train Epoch 140: 80/167 Loss: 13.765516
2023-06-25 18:40: Train Epoch 140: 100/167 Loss: 14.629333
2023-06-25 18:41: Train Epoch 140: 120/167 Loss: 14.599957
2023-06-25 18:41: Train Epoch 140: 140/167 Loss: 14.156675
2023-06-25 18:41: Train Epoch 140: 160/167 Loss: 14.694448
2023-06-25 18:41: **********Train Epoch 140: averaged Loss: 14.418089
2023-06-25 18:41: **********Val Epoch 140: average Loss: 16.248512
2023-06-25 18:41: Train Epoch 141: 0/167 Loss: 14.338220
2023-06-25 18:41: Train Epoch 141: 20/167 Loss: 14.264439
2023-06-25 18:42: Train Epoch 141: 40/167 Loss: 14.647939
2023-06-25 18:42: Train Epoch 141: 60/167 Loss: 14.335034
2023-06-25 18:42: Train Epoch 141: 80/167 Loss: 15.382631
2023-06-25 18:42: Train Epoch 141: 100/167 Loss: 13.509373
2023-06-25 18:42: Train Epoch 141: 120/167 Loss: 14.774879
2023-06-25 18:43: Train Epoch 141: 140/167 Loss: 14.235729
2023-06-25 18:43: Train Epoch 141: 160/167 Loss: 14.689777
2023-06-25 18:43: **********Train Epoch 141: averaged Loss: 14.341223
2023-06-25 18:43: **********Val Epoch 141: average Loss: 15.879197
2023-06-25 18:43: Train Epoch 142: 0/167 Loss: 14.120530
2023-06-25 18:43: Train Epoch 142: 20/167 Loss: 14.872266
2023-06-25 18:43: Train Epoch 142: 40/167 Loss: 13.770099
2023-06-25 18:44: Train Epoch 142: 60/167 Loss: 14.476655
2023-06-25 18:44: Train Epoch 142: 80/167 Loss: 15.131270
2023-06-25 18:44: Train Epoch 142: 100/167 Loss: 15.056741
2023-06-25 18:44: Train Epoch 142: 120/167 Loss: 14.012052
2023-06-25 18:44: Train Epoch 142: 140/167 Loss: 15.195361
2023-06-25 18:45: Train Epoch 142: 160/167 Loss: 13.483597
2023-06-25 18:45: **********Train Epoch 142: averaged Loss: 14.395154
2023-06-25 18:45: **********Val Epoch 142: average Loss: 16.057617
2023-06-25 18:45: Train Epoch 143: 0/167 Loss: 14.714726
2023-06-25 18:45: Train Epoch 143: 20/167 Loss: 13.865705
2023-06-25 18:45: Train Epoch 143: 40/167 Loss: 14.588201
2023-06-25 18:46: Train Epoch 143: 60/167 Loss: 15.010364
2023-06-25 18:46: Train Epoch 143: 80/167 Loss: 14.249356
2023-06-25 18:46: Train Epoch 143: 100/167 Loss: 14.196033
2023-06-25 18:46: Train Epoch 143: 120/167 Loss: 15.341446
2023-06-25 18:46: Train Epoch 143: 140/167 Loss: 14.585299
2023-06-25 18:47: Train Epoch 143: 160/167 Loss: 14.457184
2023-06-25 18:47: **********Train Epoch 143: averaged Loss: 14.386818
2023-06-25 18:47: **********Val Epoch 143: average Loss: 15.870493
