2023-06-25 14:19: Experiment log path in: ../runs/PEMS04/06-25-14h19m_PEMS04_gode_rnn__embed{10}hid{128}hidhid{128}lyrs{3}lr{0.001}wd{0.001}
2023-06-25 19:08: Train Epoch 118: 40/158 Loss: 19.347343
2023-06-25 19:09: Train Epoch 118: 60/158 Loss: 17.730928
2023-06-25 19:09: Train Epoch 118: 80/158 Loss: 19.330927
2023-06-25 19:09: Train Epoch 118: 100/158 Loss: 19.038107
2023-06-25 19:10: Train Epoch 118: 120/158 Loss: 16.718668
2023-06-25 19:10: Train Epoch 118: 140/158 Loss: 18.590523
2023-06-25 19:10: **********Train Epoch 118: averaged Loss: 18.099051
2023-06-25 19:10: **********Val Epoch 118: average Loss: 19.452273
2023-06-25 19:10: *********************************Current best model saved!
2023-06-25 19:10: Train Epoch 119: 0/158 Loss: 17.670303
2023-06-25 19:11: Train Epoch 119: 20/158 Loss: 18.009729
2023-06-25 19:11: Train Epoch 119: 40/158 Loss: 18.404211
2023-06-25 19:11: Train Epoch 119: 60/158 Loss: 17.108231
2023-06-25 19:11: Train Epoch 119: 80/158 Loss: 18.151165
2023-06-25 19:12: Train Epoch 119: 100/158 Loss: 18.588614
2023-06-25 19:12: Train Epoch 119: 120/158 Loss: 17.378597
2023-06-25 19:12: Train Epoch 119: 140/158 Loss: 17.375633
2023-06-25 19:12: **********Train Epoch 119: averaged Loss: 18.057177
2023-06-25 19:13: **********Val Epoch 119: average Loss: 19.496436
2023-06-25 19:13: Train Epoch 120: 0/158 Loss: 19.590427
2023-06-25 19:13: Train Epoch 120: 20/158 Loss: 19.012877
2023-06-25 19:13: Train Epoch 120: 40/158 Loss: 18.821850
2023-06-25 19:14: Train Epoch 120: 60/158 Loss: 18.462444
2023-06-25 19:14: Train Epoch 120: 80/158 Loss: 17.692476
2023-06-25 19:15: Train Epoch 120: 100/158 Loss: 18.640446
2023-06-25 19:15: Train Epoch 120: 120/158 Loss: 17.999119
2023-06-25 19:16: Train Epoch 120: 140/158 Loss: 17.334887
2023-06-25 19:16: **********Train Epoch 120: averaged Loss: 18.120966
2023-06-25 19:16: **********Val Epoch 120: average Loss: 19.316147
2023-06-25 19:16: *********************************Current best model saved!
2023-06-25 19:16: Train Epoch 121: 0/158 Loss: 18.383064
2023-06-25 19:17: Train Epoch 121: 20/158 Loss: 17.775787
2023-06-25 19:17: Train Epoch 121: 40/158 Loss: 16.560434
2023-06-25 19:18: Train Epoch 121: 60/158 Loss: 16.668261
2023-06-25 19:18: Train Epoch 121: 80/158 Loss: 17.815639
2023-06-25 19:19: Train Epoch 121: 100/158 Loss: 19.093084
2023-06-25 19:19: Train Epoch 121: 120/158 Loss: 18.588066
2023-06-25 19:20: Train Epoch 121: 140/158 Loss: 18.883743
2023-06-25 19:20: **********Train Epoch 121: averaged Loss: 18.188377
2023-06-25 19:20: **********Val Epoch 121: average Loss: 19.909894
2023-06-25 19:20: Train Epoch 122: 0/158 Loss: 18.116325
2023-06-25 19:21: Train Epoch 122: 20/158 Loss: 17.764959
2023-06-25 19:21: Train Epoch 122: 40/158 Loss: 16.625166
2023-06-25 19:22: Train Epoch 122: 60/158 Loss: 18.127514
2023-06-25 19:22: Train Epoch 122: 80/158 Loss: 18.124640
2023-06-25 19:23: Train Epoch 122: 100/158 Loss: 18.322302
2023-06-25 19:23: Train Epoch 122: 120/158 Loss: 19.255072
2023-06-25 19:24: Train Epoch 122: 140/158 Loss: 16.463297
2023-06-25 19:24: **********Train Epoch 122: averaged Loss: 18.133489
2023-06-25 19:24: **********Val Epoch 122: average Loss: 19.572457
2023-06-25 19:24: Train Epoch 123: 0/158 Loss: 19.045225
2023-06-25 19:25: Train Epoch 123: 20/158 Loss: 18.217342
2023-06-25 19:25: Train Epoch 123: 40/158 Loss: 18.431536
2023-06-25 19:25: Train Epoch 123: 60/158 Loss: 17.902241
2023-06-25 19:25: Train Epoch 123: 80/158 Loss: 19.386738
2023-06-25 19:26: Train Epoch 123: 100/158 Loss: 18.235470
2023-06-25 19:26: Train Epoch 123: 120/158 Loss: 19.218449
2023-06-25 19:26: Train Epoch 123: 140/158 Loss: 18.796545
2023-06-25 19:27: **********Train Epoch 123: averaged Loss: 18.056502
2023-06-25 19:27: **********Val Epoch 123: average Loss: 19.540458
2023-06-25 19:27: Train Epoch 124: 0/158 Loss: 17.442041
2023-06-25 19:27: Train Epoch 124: 20/158 Loss: 17.519741
2023-06-25 19:27: Train Epoch 124: 40/158 Loss: 17.874414
2023-06-25 19:28: Train Epoch 124: 60/158 Loss: 19.879253
2023-06-25 19:28: Train Epoch 124: 80/158 Loss: 17.796816
2023-06-25 19:28: Train Epoch 124: 100/158 Loss: 18.071692
2023-06-25 19:28: Train Epoch 124: 120/158 Loss: 17.613880
2023-06-25 19:29: Train Epoch 124: 140/158 Loss: 18.505390
2023-06-25 19:29: **********Train Epoch 124: averaged Loss: 18.070007
2023-06-25 19:29: **********Val Epoch 124: average Loss: 19.628642
2023-06-25 19:29: Train Epoch 125: 0/158 Loss: 17.245203
2023-06-25 19:30: Train Epoch 125: 20/158 Loss: 18.044718
2023-06-25 19:30: Train Epoch 125: 40/158 Loss: 18.740284
2023-06-25 19:30: Train Epoch 125: 60/158 Loss: 20.228611
2023-06-25 19:30: Train Epoch 125: 80/158 Loss: 17.588593
2023-06-25 19:31: Train Epoch 125: 100/158 Loss: 17.457138
2023-06-25 19:31: Train Epoch 125: 120/158 Loss: 19.263262
2023-06-25 19:31: Train Epoch 125: 140/158 Loss: 18.906244
2023-06-25 19:31: **********Train Epoch 125: averaged Loss: 18.028244
2023-06-25 19:32: **********Val Epoch 125: average Loss: 19.986000
2023-06-25 19:32: Train Epoch 126: 0/158 Loss: 19.060198
2023-06-25 19:32: Train Epoch 126: 20/158 Loss: 18.026369
2023-06-25 19:32: Train Epoch 126: 40/158 Loss: 17.881266
2023-06-25 19:33: Train Epoch 126: 60/158 Loss: 20.346451
2023-06-25 19:33: Train Epoch 126: 80/158 Loss: 16.855198
2023-06-25 19:33: Train Epoch 126: 100/158 Loss: 18.559210
2023-06-25 19:33: Train Epoch 126: 120/158 Loss: 19.121017
2023-06-25 19:34: Train Epoch 126: 140/158 Loss: 18.294664
2023-06-25 19:34: **********Train Epoch 126: averaged Loss: 18.194801
2023-06-25 19:34: **********Val Epoch 126: average Loss: 19.396760
2023-06-25 19:34: Train Epoch 127: 0/158 Loss: 17.591114
2023-06-25 19:34: Train Epoch 127: 20/158 Loss: 18.038034
2023-06-25 19:35: Train Epoch 127: 40/158 Loss: 17.163200
2023-06-25 19:35: Train Epoch 127: 60/158 Loss: 17.609064
2023-06-25 19:35: Train Epoch 127: 80/158 Loss: 18.588377
2023-06-25 19:36: Train Epoch 127: 100/158 Loss: 17.732384
2023-06-25 19:36: Train Epoch 127: 120/158 Loss: 17.799423
2023-06-25 19:36: Train Epoch 127: 140/158 Loss: 18.944071
2023-06-25 19:36: **********Train Epoch 127: averaged Loss: 18.016904
2023-06-25 19:37: **********Val Epoch 127: average Loss: 19.664404
2023-06-25 19:37: Train Epoch 128: 0/158 Loss: 18.460852
2023-06-25 19:37: Train Epoch 128: 20/158 Loss: 17.600187
2023-06-25 19:37: Train Epoch 128: 40/158 Loss: 17.037468
2023-06-25 19:37: Train Epoch 128: 60/158 Loss: 18.293533
2023-06-25 19:38: Train Epoch 128: 80/158 Loss: 18.717680
2023-06-25 19:38: Train Epoch 128: 100/158 Loss: 17.572306
2023-06-25 19:38: Train Epoch 128: 120/158 Loss: 17.627565
2023-06-25 19:39: Train Epoch 128: 140/158 Loss: 17.522320
2023-06-25 19:39: **********Train Epoch 128: averaged Loss: 17.963416
2023-06-25 19:39: **********Val Epoch 128: average Loss: 19.588648
2023-06-25 19:39: Train Epoch 129: 0/158 Loss: 19.027206
2023-06-25 19:39: Train Epoch 129: 20/158 Loss: 18.490835
2023-06-25 19:40: Train Epoch 129: 40/158 Loss: 18.716438
2023-06-25 19:40: Train Epoch 129: 60/158 Loss: 16.504099
2023-06-25 19:40: Train Epoch 129: 80/158 Loss: 18.094744
2023-06-25 19:41: Train Epoch 129: 100/158 Loss: 21.149305
2023-06-25 19:41: Train Epoch 129: 120/158 Loss: 18.729366
2023-06-25 19:41: Train Epoch 129: 140/158 Loss: 17.860666
2023-06-25 19:41: **********Train Epoch 129: averaged Loss: 18.081551
2023-06-25 19:42: **********Val Epoch 129: average Loss: 19.459838
2023-06-25 19:42: Train Epoch 130: 0/158 Loss: 17.880367
2023-06-25 19:42: Train Epoch 130: 20/158 Loss: 17.937464
2023-06-25 19:42: Train Epoch 130: 40/158 Loss: 18.109941
2023-06-25 19:42: Train Epoch 130: 60/158 Loss: 17.730536
2023-06-25 19:43: Train Epoch 130: 80/158 Loss: 18.747471
2023-06-25 19:43: Train Epoch 130: 100/158 Loss: 19.628542
2023-06-25 19:43: Train Epoch 130: 120/158 Loss: 16.985386
2023-06-25 19:44: Train Epoch 130: 140/158 Loss: 18.883205
2023-06-25 19:44: **********Train Epoch 130: averaged Loss: 18.057710
2023-06-25 19:44: **********Val Epoch 130: average Loss: 19.701907
2023-06-25 19:44: Train Epoch 131: 0/158 Loss: 18.196955
2023-06-25 19:44: Train Epoch 131: 20/158 Loss: 16.033251
2023-06-25 19:45: Train Epoch 131: 40/158 Loss: 18.285402
2023-06-25 19:45: Train Epoch 131: 60/158 Loss: 16.919624
2023-06-25 19:45: Train Epoch 131: 80/158 Loss: 17.403107
2023-06-25 19:45: Train Epoch 131: 100/158 Loss: 20.007011
2023-06-25 19:46: Train Epoch 131: 120/158 Loss: 18.603203
2023-06-25 19:46: Train Epoch 131: 140/158 Loss: 19.057085
2023-06-25 19:46: **********Train Epoch 131: averaged Loss: 17.950948
2023-06-25 19:46: **********Val Epoch 131: average Loss: 19.731930
2023-06-25 19:46: Train Epoch 132: 0/158 Loss: 19.207436
2023-06-25 19:47: Train Epoch 132: 20/158 Loss: 18.122921
2023-06-25 19:47: Train Epoch 132: 40/158 Loss: 17.352423
2023-06-25 19:47: Train Epoch 132: 60/158 Loss: 15.378994
2023-06-25 19:48: Train Epoch 132: 80/158 Loss: 17.648773
2023-06-25 19:48: Train Epoch 132: 100/158 Loss: 16.159096
2023-06-25 19:48: Train Epoch 132: 120/158 Loss: 17.404470
2023-06-25 19:48: Train Epoch 132: 140/158 Loss: 18.478777
2023-06-25 19:49: **********Train Epoch 132: averaged Loss: 18.033337
2023-06-25 19:49: **********Val Epoch 132: average Loss: 19.337248
2023-06-25 19:49: Train Epoch 133: 0/158 Loss: 18.377092
2023-06-25 19:49: Train Epoch 133: 20/158 Loss: 17.001020
2023-06-25 19:50: Train Epoch 133: 40/158 Loss: 19.050966
2023-06-25 19:50: Train Epoch 133: 60/158 Loss: 18.202059
2023-06-25 19:50: Train Epoch 133: 80/158 Loss: 19.629824
2023-06-25 19:50: Train Epoch 133: 100/158 Loss: 18.823181
2023-06-25 19:51: Train Epoch 133: 120/158 Loss: 19.670784
2023-06-25 19:51: Train Epoch 133: 140/158 Loss: 17.266029
2023-06-25 19:51: **********Train Epoch 133: averaged Loss: 18.056053
2023-06-25 19:51: **********Val Epoch 133: average Loss: 19.371039
2023-06-25 19:51: Train Epoch 134: 0/158 Loss: 18.171394
2023-06-25 19:52: Train Epoch 134: 20/158 Loss: 17.444712
2023-06-25 19:52: Train Epoch 134: 40/158 Loss: 17.836575
2023-06-25 19:52: Train Epoch 134: 60/158 Loss: 16.798815
2023-06-25 19:53: Train Epoch 134: 80/158 Loss: 17.253481
2023-06-25 19:53: Train Epoch 134: 100/158 Loss: 18.655005
2023-06-25 19:53: Train Epoch 134: 120/158 Loss: 16.331537
2023-06-25 19:53: Train Epoch 134: 140/158 Loss: 17.073608
2023-06-25 19:54: **********Train Epoch 134: averaged Loss: 17.939829
2023-06-25 19:54: **********Val Epoch 134: average Loss: 19.454184
2023-06-25 19:54: Train Epoch 135: 0/158 Loss: 18.169233
2023-06-25 19:54: Train Epoch 135: 20/158 Loss: 18.246159
2023-06-25 19:54: Train Epoch 135: 40/158 Loss: 19.234858
2023-06-25 19:55: Train Epoch 135: 60/158 Loss: 19.100792
2023-06-25 19:55: Train Epoch 135: 80/158 Loss: 16.846546
2023-06-25 19:55: Train Epoch 135: 100/158 Loss: 17.507015
2023-06-25 19:56: Train Epoch 135: 120/158 Loss: 18.342226
2023-06-25 19:56: Train Epoch 135: 140/158 Loss: 18.858706
2023-06-25 19:56: **********Train Epoch 135: averaged Loss: 18.048068
2023-06-25 19:56: **********Val Epoch 135: average Loss: 19.618950
2023-06-25 19:56: Train Epoch 136: 0/158 Loss: 17.564840
2023-06-25 19:57: Train Epoch 136: 20/158 Loss: 18.285641
2023-06-25 19:57: Train Epoch 136: 40/158 Loss: 18.167303
2023-06-25 19:57: Train Epoch 136: 60/158 Loss: 18.407047
2023-06-25 19:58: Train Epoch 136: 80/158 Loss: 18.585539
2023-06-25 19:58: Train Epoch 136: 100/158 Loss: 18.679493
2023-06-25 19:58: Train Epoch 136: 120/158 Loss: 19.372057
2023-06-25 19:58: Train Epoch 136: 140/158 Loss: 17.504301
2023-06-25 19:59: **********Train Epoch 136: averaged Loss: 17.955095
2023-06-25 19:59: **********Val Epoch 136: average Loss: 19.549186
2023-06-25 19:59: Train Epoch 137: 0/158 Loss: 17.395100
2023-06-25 19:59: Train Epoch 137: 20/158 Loss: 17.402296
2023-06-25 19:59: Train Epoch 137: 40/158 Loss: 17.614027
2023-06-25 20:00: Train Epoch 137: 60/158 Loss: 18.099365
2023-06-25 20:00: Train Epoch 137: 80/158 Loss: 15.585410
2023-06-25 20:00: Train Epoch 137: 100/158 Loss: 18.811985
2023-06-25 20:01: Train Epoch 137: 120/158 Loss: 18.980894
2023-06-25 20:01: Train Epoch 137: 140/158 Loss: 18.433229
2023-06-25 20:01: **********Train Epoch 137: averaged Loss: 18.032394
2023-06-25 20:01: **********Val Epoch 137: average Loss: 19.532465
2023-06-25 20:01: Train Epoch 138: 0/158 Loss: 16.742413
2023-06-25 20:02: Train Epoch 138: 20/158 Loss: 17.759216
2023-06-25 20:02: Train Epoch 138: 40/158 Loss: 17.897072
2023-06-25 20:02: Train Epoch 138: 60/158 Loss: 16.375481
2023-06-25 20:02: Train Epoch 138: 80/158 Loss: 19.212542
2023-06-25 20:03: Train Epoch 138: 100/158 Loss: 17.344393
2023-06-25 20:03: Train Epoch 138: 120/158 Loss: 17.980879
2023-06-25 20:03: Train Epoch 138: 140/158 Loss: 17.602776
2023-06-25 20:04: **********Train Epoch 138: averaged Loss: 17.925075
2023-06-25 20:04: **********Val Epoch 138: average Loss: 19.581217
2023-06-25 20:04: Train Epoch 139: 0/158 Loss: 18.509150
2023-06-25 20:04: Train Epoch 139: 20/158 Loss: 18.201721
2023-06-25 20:04: Train Epoch 139: 40/158 Loss: 18.635445
2023-06-25 20:05: Train Epoch 139: 60/158 Loss: 17.281248
2023-06-25 20:05: Train Epoch 139: 80/158 Loss: 17.496494
2023-06-25 20:05: Train Epoch 139: 100/158 Loss: 18.238121
2023-06-25 20:06: Train Epoch 139: 120/158 Loss: 15.381942
2023-06-25 20:06: Train Epoch 139: 140/158 Loss: 17.954771
2023-06-25 20:06: **********Train Epoch 139: averaged Loss: 17.966951
2023-06-25 20:06: **********Val Epoch 139: average Loss: 19.433583
2023-06-25 20:06: Train Epoch 140: 0/158 Loss: 17.141214
2023-06-25 20:07: Train Epoch 140: 20/158 Loss: 18.191360
2023-06-25 20:07: Train Epoch 140: 40/158 Loss: 20.001078
2023-06-25 20:07: Train Epoch 140: 60/158 Loss: 15.685256
2023-06-25 20:07: Train Epoch 140: 80/158 Loss: 18.776577
2023-06-25 20:08: Train Epoch 140: 100/158 Loss: 18.803005
2023-06-25 20:08: Train Epoch 140: 120/158 Loss: 16.939459
2023-06-25 20:08: Train Epoch 140: 140/158 Loss: 18.753325
2023-06-25 20:09: **********Train Epoch 140: averaged Loss: 17.967255
2023-06-25 20:09: **********Val Epoch 140: average Loss: 19.445713
2023-06-25 20:09: Train Epoch 141: 0/158 Loss: 18.217678
2023-06-25 20:09: Train Epoch 141: 20/158 Loss: 19.168814
2023-06-25 20:09: Train Epoch 141: 40/158 Loss: 18.325726
2023-06-25 20:10: Train Epoch 141: 60/158 Loss: 18.048029
2023-06-25 20:10: Train Epoch 141: 80/158 Loss: 17.948366
2023-06-25 20:10: Train Epoch 141: 100/158 Loss: 16.859051
2023-06-25 20:11: Train Epoch 141: 120/158 Loss: 16.800198
2023-06-25 20:11: Train Epoch 141: 140/158 Loss: 17.717108
2023-06-25 20:11: **********Train Epoch 141: averaged Loss: 17.902825
2023-06-25 20:11: **********Val Epoch 141: average Loss: 19.379165
2023-06-25 20:11: Train Epoch 142: 0/158 Loss: 16.677299
2023-06-25 20:12: Train Epoch 142: 20/158 Loss: 17.134701
2023-06-25 20:12: Train Epoch 142: 40/158 Loss: 17.620466
2023-06-25 20:12: Train Epoch 142: 60/158 Loss: 18.568794
2023-06-25 20:12: Train Epoch 142: 80/158 Loss: 18.194920
2023-06-25 20:13: Train Epoch 142: 100/158 Loss: 16.910023
2023-06-25 20:13: Train Epoch 142: 120/158 Loss: 17.872850
2023-06-25 20:13: Train Epoch 142: 140/158 Loss: 17.578249
2023-06-25 20:14: **********Train Epoch 142: averaged Loss: 17.966296
2023-06-25 20:14: **********Val Epoch 142: average Loss: 19.544239
2023-06-25 20:14: Train Epoch 143: 0/158 Loss: 17.326288
2023-06-25 20:14: Train Epoch 143: 20/158 Loss: 17.148752
2023-06-25 20:14: Train Epoch 143: 40/158 Loss: 18.863783
2023-06-25 20:15: Train Epoch 143: 60/158 Loss: 17.408789
2023-06-25 20:15: Train Epoch 143: 80/158 Loss: 18.075624
2023-06-25 20:15: Train Epoch 143: 100/158 Loss: 16.041473
2023-06-25 20:15: Train Epoch 143: 120/158 Loss: 18.455700
2023-06-25 20:16: Train Epoch 143: 140/158 Loss: 17.504826
2023-06-25 20:16: **********Train Epoch 143: averaged Loss: 17.941130
2023-06-25 20:16: **********Val Epoch 143: average Loss: 19.797458
2023-06-25 20:16: Train Epoch 144: 0/158 Loss: 18.418846
2023-06-25 20:17: Train Epoch 144: 20/158 Loss: 17.635910
2023-06-25 20:17: Train Epoch 144: 40/158 Loss: 17.888002
2023-06-25 20:17: Train Epoch 144: 60/158 Loss: 19.130119
2023-06-25 20:17: Train Epoch 144: 80/158 Loss: 18.526991
2023-06-25 20:18: Train Epoch 144: 100/158 Loss: 17.022800
2023-06-25 20:18: Train Epoch 144: 120/158 Loss: 18.700880
2023-06-25 20:18: Train Epoch 144: 140/158 Loss: 18.655355
2023-06-25 20:18: **********Train Epoch 144: averaged Loss: 17.903933
2023-06-25 20:19: **********Val Epoch 144: average Loss: 19.332027
2023-06-25 20:19: Train Epoch 145: 0/158 Loss: 17.169159
2023-06-25 20:19: Train Epoch 145: 20/158 Loss: 17.758224
2023-06-25 20:19: Train Epoch 145: 40/158 Loss: 17.229237
2023-06-25 20:20: Train Epoch 145: 60/158 Loss: 18.851496
2023-06-25 20:20: Train Epoch 145: 80/158 Loss: 17.395393
2023-06-25 20:20: Train Epoch 145: 100/158 Loss: 17.688274
2023-06-25 20:20: Train Epoch 145: 120/158 Loss: 15.334840
2023-06-25 20:21: Train Epoch 145: 140/158 Loss: 16.683334
2023-06-25 20:21: **********Train Epoch 145: averaged Loss: 17.899629
2023-06-25 20:21: **********Val Epoch 145: average Loss: 19.500081
2023-06-25 20:21: Validation performance didn't improve for 25 epochs. Training stops.
2023-06-25 20:21: Total training time: 361.9429min, best loss: 19.316147
2023-06-25 20:21: Saving current best model to ../runs/PEMS04/06-25-14h19m_PEMS04_gode_rnn__embed{10}hid{128}hidhid{128}lyrs{3}lr{0.001}wd{0.001}/best_model.pth
2023-06-25 20:22: Horizon 01, MAE: 17.10, RMSE: 27.55, MAPE: 11.1897%
2023-06-25 20:22: Horizon 02, MAE: 17.90, RMSE: 28.77, MAPE: 11.6857%
2023-06-25 20:22: Horizon 03, MAE: 18.37, RMSE: 29.56, MAPE: 12.1518%
2023-06-25 20:22: Horizon 04, MAE: 18.63, RMSE: 30.06, MAPE: 12.2228%
2023-06-25 20:22: Horizon 05, MAE: 18.88, RMSE: 30.47, MAPE: 12.4950%
2023-06-25 20:22: Horizon 06, MAE: 19.10, RMSE: 30.93, MAPE: 12.6969%
2023-06-25 20:22: Horizon 07, MAE: 19.38, RMSE: 31.38, MAPE: 12.7464%
2023-06-25 20:22: Horizon 08, MAE: 19.67, RMSE: 31.75, MAPE: 12.9056%
2023-06-25 20:22: Horizon 09, MAE: 19.87, RMSE: 32.05, MAPE: 13.0501%
2023-06-25 20:22: Horizon 10, MAE: 20.04, RMSE: 32.36, MAPE: 13.2126%
2023-06-25 20:22: Horizon 11, MAE: 20.31, RMSE: 32.73, MAPE: 13.3712%
2023-06-25 20:22: Horizon 12, MAE: 20.82, RMSE: 33.34, MAPE: 13.6003%
2023-06-25 20:22: Average Horizon, MAE: 19.17, RMSE: 30.96, MAPE: 12.7472%
